Graph Size,Cut Value,Time
8,61,0.0
8,60,0.00778651237487793
8,38,0.0
8,53,0.0
8,65,0.0
8,64,0.0
8,46,0.007592201232910156
8,42,0.001028299331665039
8,62,0.0010151863098144531
8,56,0.0009999275207519531
8,58,0.0020766258239746094
8,67,0.0009233951568603516
8,67,0.0020003318786621094
8,65,0.0013878345489501953
8,54,0.0020151138305664062
8,56,0.0020780563354492188
8,67,0.0009374618530273438
8,55,0.0018894672393798828
8,70,0.0011429786682128906
8,59,0.0009999275207519531
8,45,0.0
8,49,0.0
8,69,0.0
8,66,0.0
8,69,0.0
8,84,0.0
8,52,0.0
8,40,0.0
8,61,0.0
8,53,0.015822172164916992
8,61,0.0
8,53,0.0
8,47,0.0
8,64,0.0
8,50,0.0
8,46,0.0
8,66,0.0
8,60,0.0
8,49,0.0
8,85,0.015748262405395508
8,41,0.0
8,86,0.0
8,53,0.0
8,63,0.0
8,64,0.0
8,59,0.0
8,60,0.0
8,34,0.0
8,45,0.016239643096923828
8,56,0.0020437240600585938
8,82,0.0019998550415039062
8,66,0.0019998550415039062
8,50,0.00099945068359375
8,44,0.0020003318786621094
8,57,0.00099945068359375
8,47,0.0010004043579101562
8,66,0.0020101070404052734
8,66,0.001989603042602539
8,40,0.0011000633239746094
8,46,0.0016646385192871094
8,54,0.0014426708221435547
8,74,0.0010745525360107422
8,56,0.0010216236114501953
8,40,0.0010006427764892578
8,64,0.0025577545166015625
8,57,0.0011069774627685547
8,52,0.0020155906677246094
8,32,0.0010001659393310547
8,44,0.0020236968994140625
8,73,0.0030100345611572266
8,75,0.0030002593994140625
8,50,0.0009996891021728516
8,84,0.0025925636291503906
8,69,0.0012006759643554688
8,51,0.001913309097290039
8,68,0.002000093460083008
8,71,0.0009999275207519531
8,76,0.0023946762084960938
8,60,0.0
8,60,0.0
8,66,0.0
8,64,0.0
8,75,0.0
8,70,0.0
8,67,0.0
8,57,0.0
8,65,0.0
8,48,0.001312255859375
8,50,0.0
8,48,0.0
8,56,0.0
8,53,0.0
8,57,0.0
8,48,0.0
8,65,0.0
8,49,0.0
8,54,0.0
8,71,0.014560222625732422
8,59,0.0
8,63,0.0
8,49,0.0
8,59,0.0
8,74,0.0
8,59,0.0
8,65,0.0
8,58,0.0
8,53,0.0
8,64,0.017058610916137695
8,78,0.003777742385864258
8,86,0.0012164115905761719
8,69,0.0
8,62,0.0057315826416015625
8,64,0.0019998550415039062
8,75,0.0009999275207519531
8,77,0.002589702606201172
8,58,0.0010428428649902344
8,56,0.0009975433349609375
8,51,0.0022513866424560547
8,56,0.0019114017486572266
8,68,0.0019998550415039062
8,40,0.001089334487915039
8,77,0.0009107589721679688
8,72,0.0
8,58,0.0
8,53,0.0
8,54,0.0
8,51,0.0
8,48,0.0
8,60,0.0
8,61,0.0
8,70,0.0
8,57,0.016832590103149414
8,59,0.002195596694946289
8,71,0.0026597976684570312
8,44,0.0009493827819824219
8,56,0.0025072097778320312
8,69,0.001177072525024414
8,59,0.0010154247283935547
8,56,0.002000093460083008
8,65,0.0010001659393310547
8,52,0.0010004043579101562
8,49,0.0009293556213378906
8,72,0.0
8,41,0.0
8,57,0.0
8,73,0.0
8,53,0.0
8,59,0.0
8,46,0.0
8,76,0.0
8,63,0.0
8,48,0.0
8,69,0.01605677604675293
8,39,0.0
8,63,0.0
8,36,0.0
8,73,0.0
8,49,0.0
8,55,0.0
8,70,0.0
8,79,0.015738487243652344
8,55,0.0
8,80,0.0
8,56,0.0
8,52,0.0
8,67,0.0
8,40,0.0
8,52,0.0
8,80,0.0
8,85,0.0
8,71,0.015734434127807617
8,54,0.0
8,54,0.0
8,65,0.0
8,63,0.0
8,58,0.00862431526184082
8,46,0.0
8,49,0.0
8,50,0.0
8,56,0.0
8,53,0.00708460807800293
8,58,0.0
8,83,0.0
8,58,0.0
8,56,0.0
8,30,0.0
8,49,0.0
8,72,0.0
8,55,0.0
8,68,0.0
8,66,0.015708446502685547
8,43,0.0
8,42,0.0
8,74,0.0
8,74,0.0
8,59,0.0
8,44,0.0
8,54,0.0
8,79,0.0
8,49,0.017182350158691406
8,66,0.002479076385498047
8,66,0.0018870830535888672
8,76,0.0021026134490966797
8,60,0.0009999275207519531
8,61,0.0009748935699462891
8,57,0.002000093460083008
8,63,0.0013496875762939453
8,50,0.0
8,45,0.0
8,67,0.0
8,42,0.0
8,55,0.0
8,38,0.0
8,65,0.0
8,71,0.0
8,44,0.01581287384033203
8,67,0.0
8,60,0.0
8,63,0.0
8,49,0.0
8,64,0.0
8,54,0.0
8,61,0.0
8,47,0.0
8,64,0.015779733657836914
8,50,0.0018100738525390625
8,44,0.0016574859619140625
8,69,0.0
8,52,0.0
8,45,0.0
8,41,0.0067522525787353516
8,71,0.002197742462158203
8,75,0.0010869503021240234
8,57,0.0019240379333496094
8,56,0.00157928466796875
8,59,0.0019712448120117188
8,58,0.0011696815490722656
8,63,0.002000093460083008
8,54,0.0010612010955810547
8,36,0.0019388198852539062
8,48,0.0009999275207519531
8,57,0.0009999275207519531
8,67,0.0
8,61,0.0
8,46,0.0
8,49,0.0
8,59,0.0
8,51,0.0
8,41,0.0
8,69,0.0
8,39,0.0
8,53,0.015861988067626953
8,43,0.0
8,70,0.0
8,61,0.0
8,40,0.0
8,54,0.0
8,44,0.0
8,57,0.0
8,75,0.0
8,41,0.0
8,78,0.0
8,66,0.017610549926757812
8,53,0.002000570297241211
8,60,0.0010001659393310547
8,43,0.0019998550415039062
8,61,0.0009999275207519531
8,92,0.002012014389038086
8,61,0.0023987293243408203
8,49,0.0009179115295410156
8,65,0.002000093460083008
8,71,0.002084493637084961
8,72,0.0014026165008544922
8,58,0.0
8,54,0.0
8,61,0.0
8,50,0.006192445755004883
8,60,0.0
8,57,0.0
8,70,0.0
8,63,0.0
8,69,0.0
8,78,0.00956583023071289
8,52,0.0
8,62,0.0
8,69,0.0
8,81,0.0
8,72,0.0
8,55,0.0
8,55,0.0
8,55,0.0
8,37,0.0
8,57,0.015754222869873047
8,74,0.0
8,50,0.0
8,51,0.0
8,62,0.006126880645751953
8,59,0.0
8,74,0.0
8,59,0.0
8,62,0.0
8,74,0.008571624755859375
8,58,0.0015556812286376953
8,56,0.0010442733764648438
8,64,0.0010559558868408203
8,54,0.0
8,39,0.0
8,53,0.0
8,41,0.0
8,68,0.008861303329467773
8,54,0.0010006427764892578
8,61,0.001965761184692383
8,33,0.0009999275207519531
8,44,0.002036571502685547
8,63,0.0009634494781494141
8,77,0.0
8,54,0.0
8,62,0.0
8,54,0.0
8,76,0.0
8,57,0.0
8,51,0.0
8,64,0.0
8,87,0.0
8,55,0.01828479766845703
8,61,0.002835988998413086
8,41,0.003147125244140625
8,61,0.0008800029754638672
8,65,0.002194643020629883
8,78,0.002000093460083008
8,53,0.0009999275207519531
8,71,0.0010004043579101562
8,54,0.0009899139404296875
8,53,0.0
8,59,0.0
8,59,0.0
8,55,0.0
8,52,0.0
8,73,0.0
8,73,0.0
8,60,0.0
8,65,0.016016244888305664
8,46,0.0
8,76,0.0
8,51,0.0
8,68,0.0
8,59,0.0
8,40,0.0
8,53,0.0
8,43,0.0
8,50,0.01576089859008789
8,41,0.0
8,48,0.0
8,65,0.0
8,72,0.0
8,49,0.007150888442993164
8,64,0.0
8,66,0.0
8,61,0.0
8,63,0.0
8,65,0.008562326431274414
8,42,0.0
8,39,0.0
8,63,0.0
8,68,0.0
8,64,0.0
8,47,0.0
8,54,0.0
8,51,0.0
8,68,0.0
8,87,0.015738725662231445
8,48,0.0
8,39,0.0
8,40,0.0
8,56,0.0
8,39,0.0
8,45,0.0
8,59,0.0
8,63,0.0
8,51,0.0
8,71,0.015732526779174805
8,76,0.0
8,62,0.0
8,60,0.0
8,81,0.0
8,69,0.0
8,59,0.0
8,54,0.0
8,44,0.0
8,61,0.0
8,51,0.016388416290283203
8,55,0.0025322437286376953
8,40,0.0011610984802246094
8,59,0.0016982555389404297
8,54,0.0010001659393310547
8,36,0.0009810924530029297
8,55,0.0009999275207519531
8,54,0.0019998550415039062
8,55,0.0013399124145507812
8,69,0.0
8,91,0.0
8,63,0.0
8,63,0.0
8,55,0.0
8,59,0.0
8,32,0.0
8,48,0.0
8,45,0.0
8,90,0.015824317932128906
8,43,0.0
8,56,0.0
8,81,0.0
8,39,0.0
8,52,0.0
8,44,0.0
8,60,0.0
8,75,0.014118194580078125
8,41,0.0018534660339355469
8,62,0.0
8,77,0.005560636520385742
8,72,0.004687070846557617
8,49,0.0019996166229248047
8,83,0.004999876022338867
8,40,0.003999471664428711
8,64,0.0019998550415039062
8,64,0.002001523971557617
8,43,0.0010654926300048828
8,51,0.0019328594207763672
8,57,0.0010001659393310547
8,51,0.0010688304901123047
8,48,0.0019309520721435547
8,60,0.002000093460083008
8,80,0.0009999275207519531
8,50,0.0
8,74,0.0
8,49,0.0
8,36,0.0
8,58,0.0
8,55,0.0
8,72,0.0
8,56,0.0
8,82,0.015775680541992188
8,52,0.0
8,60,0.0
8,73,0.0
8,33,0.0
8,43,0.0
8,74,0.0
8,50,0.0
8,62,0.0
8,61,0.0
8,65,0.015733003616333008
8,64,0.0
8,37,0.0
8,58,0.0
8,46,0.0
8,44,0.0
8,74,0.009356975555419922
8,56,0.0012829303741455078
8,56,0.002100229263305664
8,69,0.0020253658294677734
8,75,0.0018448829650878906
8,53,0.0011789798736572266
8,66,0.0020532608032226562
8,41,0.0009620189666748047
8,34,0.0010001659393310547
8,53,0.002014636993408203
8,59,0.001413583755493164
8,53,0.0
8,63,0.0
8,58,0.004187583923339844
8,54,0.0
8,54,0.0
8,61,0.0
8,62,0.0
8,69,0.0
8,79,0.0
8,42,0.011585235595703125
8,56,0.0
8,56,0.0
8,65,0.0
8,47,0.0
8,60,0.0
8,46,0.0
8,50,0.0
8,58,0.0
8,58,0.015720129013061523
8,57,0.0
8,40,0.0
8,44,0.0
8,66,0.0
8,50,0.0
8,48,0.0
8,37,0.0
8,43,0.0
8,69,0.0
8,79,0.015743732452392578
8,62,0.0
8,62,0.0
8,47,0.0
8,49,0.0
8,79,0.0
8,34,0.0
8,35,0.0
8,49,0.0
8,58,0.0
8,59,0.0
8,31,0.015805721282958984
8,61,0.0
8,57,0.0
8,50,0.0
8,44,0.0
8,51,0.0
8,67,0.0
8,65,0.0
8,67,0.0
8,39,0.0
8,49,0.0
8,50,0.003077983856201172
8,61,0.0014338493347167969
8,68,0.0009813308715820312
8,51,0.0020155906677246094
8,31,0.0010199546813964844
8,44,0.0010988712310791016
8,59,0.0019428730010986328
8,70,0.0
8,49,0.0
8,51,0.0
8,75,0.0
8,70,0.0
8,49,0.0
8,67,0.0
8,48,0.012825250625610352
8,72,0.0
8,58,0.0030853748321533203
8,58,0.0
8,52,0.0
8,66,0.0
8,54,0.0
8,68,0.0
8,50,0.0
8,38,0.0
8,63,0.0
8,35,0.0
8,44,0.015763282775878906
8,53,0.003446817398071289
8,64,0.0019998550415039062
8,63,0.0033969879150390625
8,79,0.002043485641479492
8,60,0.0009999275207519531
8,58,0.0020003318786621094
8,53,0.0020744800567626953
8,73,0.0019252300262451172
8,55,0.0012776851654052734
8,48,0.002000093460083008
8,58,0.002002239227294922
8,59,0.0018527507781982422
8,63,0.0
8,60,0.0
8,56,0.0
8,67,0.0
8,37,0.0
8,81,0.0
8,50,0.0
8,64,0.0
8,57,0.0
8,51,0.015144586563110352
8,52,0.0
8,53,0.0050089359283447266
8,53,0.0018448829650878906
8,52,0.0014607906341552734
8,75,0.0017666816711425781
8,75,0.0021696090698242188
8,43,0.0010151863098144531
8,61,0.0015311241149902344
8,52,0.002031564712524414
8,54,0.0015327930450439453
8,56,0.0011010169982910156
8,63,0.002000093460083008
8,57,0.0010576248168945312
8,50,0.0010418891906738281
8,45,0.0010001659393310547
8,54,0.0010001659393310547
8,55,0.0
8,61,0.0
8,44,0.0
8,48,0.0
8,49,0.0
8,62,0.0
8,47,0.012440204620361328
8,74,0.0
8,46,0.003594636917114258
8,71,0.0
8,72,0.0
8,76,0.004607200622558594
8,60,0.0
8,60,0.0
8,72,0.0
8,50,0.0
8,44,0.0
8,46,0.0
8,50,0.01113271713256836
8,51,0.002468109130859375
8,62,0.002999544143676758
8,51,0.002036571502685547
8,70,0.0019631385803222656
8,62,0.0010001659393310547
8,60,0.0010001659393310547
8,57,0.0
8,60,0.007120370864868164
8,53,0.0012543201446533203
8,47,0.0010833740234375
8,41,0.0010004043579101562
8,76,0.0009315013885498047
8,58,0.0019998550415039062
8,36,0.0013103485107421875
8,47,0.0010342597961425781
8,36,0.0020287036895751953
8,64,0.0010006427764892578
8,27,0.0009706020355224609
8,53,0.002000093460083008
8,73,0.0009996891021728516
8,60,0.0
8,65,0.0
8,37,0.0
8,53,0.0
8,56,0.0
8,58,0.0
8,59,0.0
8,48,0.0
8,68,0.0
8,55,0.016112565994262695
8,39,0.0
8,76,0.0
8,48,0.0
8,62,0.0
8,58,0.0
8,53,0.0
8,69,0.0
8,52,0.0
8,70,0.0
8,70,0.0
8,57,0.01736140251159668
8,73,0.0018634796142578125
8,57,0.002134561538696289
8,58,0.0020766258239746094
8,55,0.0010004043579101562
8,61,0.001495361328125
8,42,0.002208232879638672
8,69,0.0015406608581542969
8,48,0.0010447502136230469
8,61,0.0010001659393310547
8,66,0.0019998550415039062
8,79,0.0
8,49,0.0
8,55,0.0
8,55,0.0
8,50,0.0
8,63,0.0
8,47,0.0
8,79,0.0
8,48,0.0
8,52,0.015187978744506836
8,64,0.0
8,50,0.0
8,63,0.0
8,49,0.0
8,47,0.0
8,62,0.0
8,50,0.0
8,70,0.0
8,57,0.0
8,71,0.015720844268798828
8,68,0.0
8,47,0.0
8,52,0.0
8,84,0.0
8,52,0.0
8,64,0.0
8,69,0.0
8,65,0.0
8,79,0.0
8,34,0.015748262405395508
8,63,0.0
8,55,0.0
8,24,0.0
8,58,0.0
8,58,0.0
8,60,0.0
8,65,0.0
8,59,0.0
8,85,0.0
8,49,0.0
8,68,0.01573944091796875
8,62,0.0
8,79,0.0
8,59,0.0
8,48,0.0
8,43,0.0
8,48,0.0
8,57,0.0
8,56,0.0
8,53,0.0
8,56,0.0157318115234375
8,50,0.0
8,55,0.0
8,87,0.0
8,52,0.0
8,55,0.0
8,51,0.0
8,92,0.0
8,60,0.0
8,59,0.0
8,63,0.016510009765625
8,36,0.0009970664978027344
8,82,0.0024445056915283203
8,51,0.001394033432006836
8,52,0.001058816909790039
8,62,0.0020155906677246094
8,68,0.0013196468353271484
8,48,0.0016415119171142578
8,69,0.004022836685180664
8,36,0.00098419189453125
8,65,0.0010154247283935547
8,61,0.0009620189666748047
8,37,0.0009999275207519531
8,40,0.002043485641479492
8,40,0.001074075698852539
8,57,0.0010154247283935547
8,58,0.0019998550415039062
8,68,0.002000093460083008
8,46,0.0010004043579101562
8,75,0.0009999275207519531
8,44,0.0
8,45,0.0
8,42,0.0
8,50,0.0
8,65,0.0
8,75,0.0
8,61,0.0
8,41,0.0
8,34,0.0
8,60,0.015862703323364258
8,61,0.0
8,70,0.0
8,75,0.0
8,68,0.0
8,69,0.0
8,58,0.0
8,53,0.0
8,54,0.0
8,65,0.015775442123413086
8,62,0.0
8,46,0.0
8,61,0.0
8,48,0.0
8,46,0.0
8,59,0.0
8,56,0.0
8,57,0.0
8,53,0.0
8,54,0.015742778778076172
8,52,0.0
8,83,0.0
8,47,0.0
8,55,0.0
8,71,0.0
8,46,0.0
8,57,0.0
8,59,0.0
8,58,0.01574873924255371
8,64,0.0
8,70,0.0
8,58,0.0
8,66,0.006694316864013672
8,40,0.0
8,44,0.0
8,29,0.0
8,57,0.0
8,77,0.0
8,60,0.009900331497192383
8,70,0.003738880157470703
8,35,0.001148223876953125
8,53,0.0009846687316894531
8,55,0.002056598663330078
8,55,0.0010004043579101562
8,40,0.0019588470458984375
8,53,0.001317739486694336
8,70,0.0011756420135498047
8,54,0.002000093460083008
8,44,0.001051187515258789
8,67,0.0019488334655761719
8,55,0.002000093460083008
8,49,0.0
8,45,0.0
8,62,0.0
8,54,0.0
8,33,0.0
8,63,0.0
8,51,0.0
8,75,0.0
8,60,0.0
8,63,0.0
8,57,0.016007661819458008
8,69,0.0
8,63,0.0
8,74,0.0
8,60,0.0
8,67,0.0
8,49,0.0
8,52,0.0
8,54,0.0
8,44,0.0
8,80,0.015761613845825195
8,72,0.0
8,65,0.0
8,59,0.0
8,46,0.0
8,57,0.0
8,51,0.0
8,60,0.0
8,58,0.0
8,66,0.0
8,58,0.01573634147644043
8,39,0.0
8,55,0.0
8,62,0.0
8,62,0.0
8,61,0.0
8,55,0.0
8,51,0.0
8,50,0.0
8,49,0.0
8,54,0.015778541564941406
8,63,0.0
8,43,0.0
8,70,0.0
8,70,0.006620645523071289
8,66,0.0
8,62,0.0
8,76,0.0
8,78,0.0
8,50,0.0
8,45,0.009063005447387695
8,73,0.0
8,63,0.0
8,56,0.0
8,60,0.0
8,49,0.0
8,60,0.0
8,45,0.0
8,82,0.0
8,41,0.01573014259338379
8,64,0.0014562606811523438
8,57,0.001979351043701172
8,39,0.0006473064422607422
8,66,0.0006716251373291016
8,71,0.0022237300872802734
8,62,0.001955747604370117
8,44,0.0009999275207519531
8,64,0.002000093460083008
8,51,0.0014128684997558594
8,31,0.0
8,54,0.0
8,59,0.0
8,66,0.0
8,74,0.0
8,41,0.0
8,60,0.0
8,54,0.0
8,49,0.0
8,75,0.015796184539794922
8,58,0.0
8,81,0.0
8,54,0.0
8,51,0.0
8,52,0.0
8,43,0.0
8,77,0.0
8,62,0.012113332748413086
8,81,0.0
8,70,0.003588438034057617
8,75,0.0
8,54,0.0
8,55,0.0
8,71,0.0
8,60,0.0
8,46,0.0
8,44,0.0
8,66,0.0
8,61,0.0
8,64,0.015711307525634766
8,44,0.0
8,38,0.0
8,83,0.0
8,58,0.0
8,44,0.0
8,56,0.0
8,63,0.0
8,61,0.013654708862304688
8,53,0.00206756591796875
8,72,0.0
8,72,0.0
8,68,0.005583763122558594
8,68,0.0
8,43,0.0
8,57,0.0
8,61,0.0
8,73,0.0
8,67,0.010156393051147461
8,78,0.0
8,57,0.0
8,70,0.0
8,49,0.0
8,60,0.0
8,66,0.0
8,69,0.0
8,56,0.0
8,70,0.0
8,80,0.017902374267578125
8,40,0.0015120506286621094
8,45,0.0009272098541259766
8,79,0.002370119094848633
8,65,0.0009586811065673828
8,59,0.0019998550415039062
8,70,0.0009999275207519531
8,68,0.0020444393157958984
8,51,0.0009555816650390625
8,68,0.0
8,54,0.0
8,77,0.0
8,49,0.0
8,61,0.0
8,63,0.0
8,59,0.0
8,53,0.0
8,71,0.0
8,66,0.016152381896972656
8,32,0.0
8,64,0.0
8,69,0.0
8,61,0.0
8,59,0.0
8,53,0.0
8,54,0.0
8,63,0.0
8,55,0.0
8,71,0.0
8,29,0.016651391983032227
8,37,0.0020444393157958984
8,86,0.0026993751525878906
8,43,0.0020406246185302734
8,67,0.0009999275207519531
8,54,0.0027332305908203125
8,66,0.0009996891021728516
8,52,0.002015352249145508
8,59,0.001032114028930664
8,30,0.0010001659393310547
8,53,0.0009682178497314453
8,74,0.00162506103515625
8,60,0.0015935897827148438
8,74,0.0020813941955566406
8,68,0.002034902572631836
8,44,0.0009255409240722656
8,51,0.0015866756439208984
8,65,0.0021209716796875
8,70,0.0019998550415039062
8,48,0.0010001659393310547
8,54,0.002071380615234375
8,64,0.0017971992492675781
8,67,0.0021126270294189453
8,48,0.0010001659393310547
8,54,0.0019998550415039062
8,66,0.002000570297241211
8,49,0.0009160041809082031
8,60,0.002179384231567383
8,76,0.0019321441650390625
8,31,0.0010004043579101562
8,40,0.00099945068359375
8,64,0.0017120838165283203
8,60,0.0011446475982666016
8,55,0.002000093460083008
8,56,0.002000093460083008
8,59,0.0019998550415039062
8,58,0.0009999275207519531
8,48,0.0010001659393310547
8,59,0.0020003318786621094
8,47,0.0010008811950683594
8,55,0.0019986629486083984
8,50,0.0013306140899658203
8,68,0.0
8,51,0.0
8,66,0.0
8,60,0.0
8,48,0.0
8,63,0.0
8,63,0.0
8,57,0.0
8,46,0.0
8,56,0.0
8,51,0.0
8,68,0.0
8,42,0.0
8,67,0.0
8,58,0.0
8,75,0.0
8,62,0.0
8,53,0.0
8,52,0.0
8,60,0.0
8,44,0.015777587890625
8,61,0.0
8,45,0.0
8,65,0.0
8,70,0.0
8,61,0.0
8,77,0.0
8,47,0.0
8,50,0.0158078670501709
8,49,0.0
8,65,0.0
8,51,0.004640817642211914
8,53,0.0
8,51,0.0
8,53,0.0
8,63,0.0
8,45,0.0
8,77,0.0
8,60,0.012357473373413086
8,66,0.0037262439727783203
8,55,0.0
8,56,0.0
8,41,0.007161378860473633
8,68,0.0010466575622558594
8,58,0.0009999275207519531
8,66,0.002000570297241211
8,72,0.0009999275207519531
8,42,0.001999378204345703
8,44,0.0016777515411376953
8,42,0.0020105838775634766
8,45,0.0019888877868652344
8,52,0.002124786376953125
8,80,0.003531932830810547
8,79,0.0014598369598388672
8,48,0.0021588802337646484
8,48,0.0010001659393310547
8,65,0.001340627670288086
8,39,0.0010001659393310547
8,43,0.0020003318786621094
8,58,0.0010001659393310547
8,53,0.0019998550415039062
8,54,0.001062631607055664
8,62,0.0
8,49,0.0
8,46,0.0
8,73,0.0
8,56,0.0
8,74,0.0
8,72,0.0
8,49,0.0
8,61,0.0
8,56,0.016113996505737305
8,48,0.0
8,72,0.0
8,49,0.0
8,60,0.0
8,57,0.0
8,80,0.0
8,39,0.0
8,47,0.0
8,43,0.0
8,66,0.015738248825073242
8,58,0.0
8,49,0.0
8,31,0.0
8,54,0.0
8,59,0.0
8,44,0.0
8,42,0.0
8,77,0.011623859405517578
8,40,0.0
8,55,0.0041468143463134766
8,66,0.0
8,56,0.0
8,63,0.0
8,70,0.0
8,68,0.0
8,48,0.0
8,57,0.0
8,53,0.0
8,57,0.0
8,79,0.015807628631591797
8,64,0.0
8,48,0.0
8,51,0.0
8,45,0.0
8,56,0.0
8,62,0.0
8,46,0.0
8,79,0.0
8,65,0.015786170959472656
8,46,0.0
8,64,0.0
8,55,0.0
8,48,0.0
8,66,0.0
8,54,0.0
8,60,0.0
8,50,0.0
8,60,0.0
8,58,0.0157315731048584
8,77,0.0021584033966064453
8,54,0.0025632381439208984
8,41,0.0008645057678222656
8,72,0.002168416976928711
8,52,0.0019998550415039062
8,45,0.0009999275207519531
8,69,0.0020494461059570312
8,48,0.0009505748748779297
8,69,0.0
8,88,0.0
8,67,0.0
8,65,0.0
8,46,0.0
8,58,0.0
8,52,0.0
8,49,0.0
8,73,0.0
8,44,0.016055583953857422
8,58,0.0
8,68,0.0
8,47,0.0
8,60,0.0
8,43,0.0
8,42,0.0
8,59,0.0
8,66,0.0
8,54,0.0
8,58,0.01572728157043457
8,62,0.0
8,58,0.0031833648681640625
8,69,0.0
8,84,0.0
8,69,0.0
8,52,0.0
8,44,0.0
8,57,0.0
8,57,0.012562751770019531
8,56,0.0
8,55,0.0
8,45,0.0
8,57,0.0
8,54,0.0
8,48,0.0
8,61,0.0
8,66,0.0
8,72,0.0
8,52,0.01574230194091797
8,42,0.0
8,70,0.0
8,59,0.0
8,47,0.0
8,53,0.0
8,61,0.0
8,76,0.0
8,40,0.0
8,63,0.0
8,67,0.015741586685180664
8,41,0.0
8,49,0.0
8,46,0.0
8,43,0.0
8,61,0.0
8,73,0.0
8,61,0.0
8,36,0.0
8,62,0.0
8,46,0.0
8,54,0.0010597705841064453
8,50,0.003092050552368164
8,73,0.0019066333770751953
8,50,0.0010349750518798828
8,60,0.0009846687316894531
8,81,0.0020761489868164062
8,51,0.0010004043579101562
8,68,0.0019390583038330078
8,33,0.0009999275207519531
8,61,0.0
8,45,0.0
8,73,0.0
8,67,0.0
8,70,0.0
8,63,0.0
8,36,0.0
8,44,0.0
8,54,0.0
8,32,0.0
8,55,0.016069412231445312
8,31,0.0
8,59,0.0
8,70,0.0
8,36,0.0
8,80,0.0
8,59,0.0
8,73,0.010104656219482422
8,39,0.0
8,56,0.0
8,62,0.005604982376098633
8,55,0.001888275146484375
8,50,0.0
8,45,0.0
8,62,0.0
8,70,0.0
8,60,0.0
8,59,0.0
8,46,0.0
8,41,0.0
8,49,0.0
8,76,0.0
8,44,0.0
8,76,0.0
8,49,0.0
8,58,0.0
8,59,0.0
8,78,0.0
8,54,0.0
8,49,0.0
8,52,0.01575922966003418
8,46,0.0
8,67,0.0
8,54,0.0
8,55,0.0
8,54,0.0
8,59,0.0
8,57,0.0
8,53,0.0
8,63,0.0
8,55,0.015735149383544922
8,49,0.0
8,58,0.0
8,55,0.0
8,49,0.0
8,53,0.0
8,78,0.0
8,70,0.0
8,62,0.0
8,47,0.0
8,55,0.016412734985351562
8,73,0.0031163692474365234
8,71,0.0014731884002685547
8,60,0.002081155776977539
8,63,0.0010006427764892578
8,61,0.0019538402557373047
8,67,0.0010001659393310547
8,34,0.0019996166229248047
8,75,0.0
8,60,0.0
8,57,0.0
8,57,0.0
8,66,0.0
8,71,0.0
8,52,0.0
8,50,0.0
8,72,0.0
8,64,0.017294645309448242
8,55,0.0020418167114257812
8,48,0.0010001659393310547
8,63,0.002078533172607422
8,87,0.0019214153289794922
8,57,0.0009999275207519531
8,82,0.0
8,49,0.0
8,58,0.0
8,44,0.0
8,59,0.007415056228637695
8,54,0.0010449886322021484
8,81,0.0020275115966796875
8,58,0.0010004043579101562
8,55,0.001972198486328125
8,50,0.0010001659393310547
8,66,0.0009999275207519531
8,57,0.0
8,66,0.0
8,85,0.0
8,53,0.0
8,29,0.0
8,70,0.0
8,56,0.0
8,65,0.0
8,66,0.0
8,53,0.016051054000854492
8,53,0.0
8,87,0.0
8,67,0.0
8,69,0.0
8,62,0.0
8,65,0.0
8,68,0.0
8,59,0.0
8,61,0.015725135803222656
8,66,0.0
8,54,0.0
8,59,0.0
8,64,0.0
8,51,0.0
8,45,0.0
8,49,0.0
8,67,0.0
8,49,0.0
8,71,0.015725374221801758
8,53,0.0028443336486816406
8,41,0.0027747154235839844
8,60,0.0020003318786621094
8,68,0.0009999275207519531
8,70,0.0026111602783203125
8,68,0.0020406246185302734
8,74,0.002000093460083008
8,49,0.0009999275207519531
8,55,0.0020003318786621094
8,44,0.0
8,57,0.0
8,36,0.0
8,63,0.0
8,79,0.0
8,62,0.008928775787353516
8,67,0.0
8,61,0.0
8,66,0.0
8,40,0.0
8,48,0.007551670074462891
8,81,0.0030307769775390625
8,64,0.002000093460083008
8,46,0.0009999275207519531
8,46,0.0020208358764648438
8,62,0.0009791851043701172
8,76,0.0009999275207519531
8,64,0.0
8,63,0.007089376449584961
8,79,0.0012562274932861328
8,85,0.0020155906677246094
8,43,0.0009999275207519531
8,77,0.002035856246948242
8,52,0.0010004043579101562
8,77,0.002500295639038086
8,44,0.0019314289093017578
8,48,0.0009996891021728516
8,51,0.001071929931640625
8,65,0.0019278526306152344
8,36,0.0
8,55,0.0
8,47,0.0
8,45,0.0
8,80,0.0
8,61,0.0
8,64,0.0
8,31,0.0
8,82,0.0
8,28,0.015881061553955078
8,71,0.0
8,65,0.0
8,63,0.0
8,58,0.0
8,53,0.0
8,57,0.0
8,31,0.0
8,60,0.0
8,49,0.0
8,54,0.0
8,35,0.01764702796936035
8,54,0.002512216567993164
8,55,0.0012183189392089844
8,53,0.0019266605377197266
8,50,0.0009999275207519531
8,70,0.0015079975128173828
8,53,0.002221345901489258
8,59,0.0019998550415039062
8,73,0.0010001659393310547
8,65,0.0020003318786621094
8,57,0.0009999275207519531
8,54,0.0
8,66,0.0
8,52,0.0
8,51,0.0
8,49,0.008253097534179688
8,53,0.0
8,79,0.0
8,52,0.0
8,66,0.0
8,58,0.0
8,56,0.0
8,56,0.0
8,62,0.0
8,54,0.0
8,61,0.0
8,62,0.0
